asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations
B004K378QC,Clarity 59234.001 XLC3.4+ Severe Hearing Loss Ampified Cordless Phone,$99.99,,USD,4.5,3,https://www.amazon.com/dp/B004K378QC,https://m.media-amazon.com/images/I/71r8w7Wbc0L._AC_UY654_FMwebp_QL65_.jpg,6,$99.00,False,False,True,False,More Buying Choices,"FREE delivery Tue, Aug 6 Or fastest delivery Thu, Aug 1 Only 7 left in stock - order soon.",False
B0CMDL3H3P,"SAMSUNG Galaxy S24 Ultra Cell Phone, 256GB AI Smartphone, Unlocked Android, 50MP Zoom Camera, Long Battery Life, S Pen, US Version, 2024, Titanium Gray","$1,299.99",,USD,4.5,104,https://www.amazon.com/dp/B0CMDL3H3P,https://m.media-amazon.com/images/I/71-EnPs+uQL._AC_UY654_FMwebp_QL65_.jpg,1,"$1,299.99",False,False,True,True,1K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0CV4GB3R5,KR25T $25/Mo 1-Month Prepaid Cell Phone Plan with Unlimited Talk &amp; Text + 6GB of 5G-4G LTE Data,$17.99,,USD,4.2,7,https://www.amazon.com/dp/B0CV4GB3R5,https://m.media-amazon.com/images/I/612QGSm7uIL._AC_UY654_FMwebp_QL65_.jpg,1,$17.99,False,False,True,False,,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B01C50QNKI,"AT&amp;T EL52215 Dect 6.0 Answering System with Caller ID/Call Waiting Landline Telephone Accessory,Gray",$54.32,$70.99,USD,4.3,158,https://www.amazon.com/dp/B01C50QNKI,https://m.media-amazon.com/images/I/81FSuTBESvL._AC_UY654_FMwebp_QL65_.jpg,50,$51.99,False,False,False,False,50+ bought in past month,FREE delivery Aug 1 - 2,False
B0D4YDCJ1L,"Xgody Unlocked Cell Phones V50, 4GB+64GB ROM, 6.52&quot; HD Incell Screen Smartphone, Dual 4G LTE Unlock Android Phone, 13MP+5MP Camera, Face Unlock, 4500mAh Battery Mobile Phone(Pink)",$88.99,,USD,5,15,https://www.amazon.com/dp/B0D4YDCJ1L,https://m.media-amazon.com/images/I/71hS0DRIIUL._AC_UY654_FMwebp_QL65_.jpg,1,$88.99,False,False,True,False,,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B007P8DKPW,"VTech CS6609 Cordless Accessory Handset - Requires a compatible phone system purchased separately (VTech CS6619, CS6629, CS6648, or CS6649),Silver/black",$18.99,,USD,4.3,7850,https://www.amazon.com/dp/B007P8DKPW,https://m.media-amazon.com/images/I/71pgAunDMhL._AC_UY654_FMwebp_QL65_.jpg,57,$14.95,False,False,True,False,200+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B07MCWD1RX,"VTech SN5307 Amplified Photo DIAL Accessory Handset with Big Buttons &amp; Large Display For SN5127 &amp; SN5147 Senior Phone Systems, Photo Dial Handset, Cordless Phone System",$34.95,,USD,4,3592,https://www.amazon.com/dp/B07MCWD1RX,https://m.media-amazon.com/images/I/61-kVNPKHdL._AC_UY654_FMwebp_QL65_.jpg,25,$12.76,False,False,True,False,200+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B0141M17RW,"Clarity E814CC Amplified Corded/Cordless Combo with Answering Machine- Bundles, Dual-SIM and Dual keypad",$79.99,,USD,4,753,https://www.amazon.com/dp/B0141M17RW,https://m.media-amazon.com/images/I/71lUEi5VoEL._AC_UY654_FMwebp_QL65_.jpg,14,$55.75,False,False,True,False,More Buying Choices,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0921WF6JF,"Corded White Wall Phone, TelPal Small Analog Wall Telephone for Seniors Home, Single Line Trimline Landline Phones, No AC Power or Battery Required",$12.99,$15.98,USD,3.8,239,https://www.amazon.com/dp/B0921WF6JF,https://m.media-amazon.com/images/I/61eoDPUZwsL._AC_UY654_FMwebp_QL65_.jpg,1,$12.99,False,False,True,False,50+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B0B4TYLGK8,"Panasonic Expandable Cordless Phone System, Bluetooth Pairing for Wireless Headphones and Hearing Aids, Smart Call Block, Bilingual Talking Caller ID, 2 Handsets - KX-TGD892S, Silver/Black",$76.50,$89.99,USD,4.2,523,https://www.amazon.com/dp/B0B4TYLGK8,https://m.media-amazon.com/images/I/811ytRf2tjL._AC_UY654_FMwebp_QL65_.jpg,5,$40.38,False,False,True,False,50+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B07BXYVHT5,"Kyocera AT&amp;T Flip Phone GSM 4G LTE Dura XE E4710 Rugged Att Waterproof, Dustproof, Tough, Strong , Shock-Resistant (Renewed)",$125.50,$139.99,USD,3.9,153,https://www.amazon.com/dp/B07BXYVHT5,https://m.media-amazon.com/images/I/413AneVurNL._AC_UY500_FMwebp_QL65_.jpg,7,$79.99,False,False,True,True,Typical price: ,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0CHBQB7NY,Boost Mobile | Apple iPhone 15 Pro Max (1 TB) — White Titanium [Locked]. Requires Unlimited Plan.,$0.01,"$1,599.99",USD,4.3,238,https://www.amazon.com/dp/B0CHBQB7NY,https://m.media-amazon.com/images/I/81AaLA+UjVL._AC_UY654_FMwebp_QL65_.jpg,1,$0.01,False,False,True,False,List: ,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",True
B0D3B76RMG,"15 ProMax Smartphone, 6+256GB Unlocked Phone, Android 13.0, 48+108MP Zoom Camera, Mobile Phone with Build-in Pen,Long Battery Life 6800mAh, Dual SIM, 6.7“ HD Screen,5G/4G Phone (White)",$169.99,,USD,5,7,https://www.amazon.com/dp/B0D3B76RMG,https://m.media-amazon.com/images/I/71lGCAp9KlL._AC_UY654_FMwebp_QL65_.jpg,1,$169.99,False,False,True,False,,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",True
B0CMQJSFWD,"Mini Smartphone, Child Phone The World&#x27;s Smallest Cell Phone 3.0 Inch Android Small Phone Quad Core 2G+16G 5.0MP Dual SIM High Definition Mini Phones Unlocked 3G Mobile Phone (Black)",$59.99,,USD,3.1,72,https://www.amazon.com/dp/B0CMQJSFWD,https://m.media-amazon.com/images/I/51Nnp56PlbL._AC_UY654_FMwebp_QL65_.jpg,2,$58.50,False,False,True,False,100+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",True
B0BWW4Y19R,"Landline Phone for Seniors with Picture, One-Touch Dialing,Phone for Elderly with Dementia, 80dB Handset Volume for The Hearing Impaired, Big Button for Visually Impaired Phone, Easy Phone for Elderly",$29.88,$33.99,USD,3.9,34,https://www.amazon.com/dp/B0BWW4Y19R,https://m.media-amazon.com/images/I/61dnx6XM1LL._AC_UY654_FMwebp_QL65_.jpg,2,$18.81,False,False,True,False,List: ,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B00BXYJ972,Antibacterial Black Phone Shoulder Rest | Landline Telephone Accessory (00101M),$11.90,,USD,4.5,1110,https://www.amazon.com/dp/B00BXYJ972,https://m.media-amazon.com/images/I/71chq4YXNNL._AC_UY654_FMwebp_QL65_.jpg,37,$11.30,False,False,True,False,200+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",True
B09WPXKDT5,Tyler Landline Corded Phone - Big Button for Seniors - Loud Ringer for Hearing Impaired - Wall Mountable - LED Call Light Indicator - Volume Control - Power Outage Safe - Home Phone White (TBBP5-WH),$17.95,$19.95,USD,3.7,53,https://www.amazon.com/dp/B09WPXKDT5,https://m.media-amazon.com/images/I/71sGRsb3ajL._AC_UY654_FMwebp_QL65_.jpg,3,$17.59,False,False,True,False,List: ,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B07WRDT6DS,"Motorola O212 DECT 6.0 Long Range Cordless Phone - Wireless Phones for Home &amp; Office Phone with Answering Machine - Indoors and Outdoors, Water &amp; Dust Resistant, IP67 Certified - Black, 2 Handsets",$129.95,,USD,3.9,605,https://www.amazon.com/dp/B07WRDT6DS,https://m.media-amazon.com/images/I/61fp2EUHoBL._AC_UY654_FMwebp_QL65_.jpg,3,$128.98,False,False,True,False,More Buying Choices,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B015QOGLL6,"$19/mo. Ultra Mobile Prepaid Phone Plan with Unlimited International Talk, Text and 3GB of 5G • 4G LTE Data (SIM Card Kit)",$15.00,$19.00,USD,3.7,1174,https://www.amazon.com/dp/B015QOGLL6,https://m.media-amazon.com/images/I/71SZb75NNOL._AC_UY654_FMwebp_QL65_.jpg,2,$14.01,False,False,True,False,500+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B0CRHR9FRL,"Blackview Phone BV4800, Android 13 4GB+32GB 2TB Expand Rugged Smartphone, 6.56&quot; Incell Screen 5180mAh Rugged Phone, 4G T-Mobile Dual SIM Rugged Smartphone Unlocked, IP69K, 3 Card Slots/Face ID-Green",$159.99,,USD,4.8,17,https://www.amazon.com/dp/B0CRHR9FRL,https://m.media-amazon.com/images/I/71BRsY7WB3L._AC_UY654_FMwebp_QL65_.jpg,1,$159.99,False,False,True,False,,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0D8JMZ51T,"C24 Ultra 5G Smartphone,6+256GB Unlocked Phone, Android 13.0，48+108MP Zoom Camera,6.8&quot; HD+ Display, Long Battery Life 6800mAh,Dual SIM 5G Cell Phone, Dual SIM,Build-in Pen Phone (Purple)",$199.88,,USD,5,10,https://www.amazon.com/dp/B0D8JMZ51T,https://m.media-amazon.com/images/I/610OwmH53IL._AC_UY654_FMwebp_QL65_.jpg,1,$199.88,False,False,True,False,,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0CNJXRQ9B,USB C Fast Charger Block: 160W GaN Charger 6 Port PD Charging Station Hub Brick for All iPad iPhone Series - Wall Charger Power Adapter for Samsung Galaxy Note - Laptop Charger for MacBook Air Pro,$36.99,$59.99,USD,4.5,720,https://www.amazon.com/dp/B0CNJXRQ9B,https://m.media-amazon.com/images/I/81F5zS7ZZvL._AC_UY654_FMwebp_QL65_.jpg,1,$36.99,False,False,True,False,2K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0C776MWY5,"Landline Phone,Corded Telephone for Home, No AC Power/Battery Required Wall Mountable Phone for Landline Supports Mute/Pause/Redial Functions for Hotel Office Bank Call Center (Black)",$12.99,,USD,3.1,48,https://www.amazon.com/dp/B0C776MWY5,https://m.media-amazon.com/images/I/51Z5sqJVsoL._AC_UY654_FMwebp_QL65_.jpg,1,$12.99,False,False,True,False,50+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B07GQN47J7,Kids Smart Phone for Girls Unicorns Toys 3 4 5 6 7 8 9 Years Old Phone Touchscreen Learning Toy Christmas Birthday Gifts with 8G SD Card (Unicorns),$26.99,,USD,4.1,1366,https://www.amazon.com/dp/B07GQN47J7,https://m.media-amazon.com/images/I/61qyqnAgemL._AC_UY654_FMwebp_QL65_.jpg,1,$26.99,False,False,True,False,100+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B0BWJHX8PV,"Corded Phone, Landline Phone for Home, Mini Phone Use HD Call IC Chip, Used in Hotel/Office/Bank Call Center (White)",$13.89,,USD,3.7,135,https://www.amazon.com/dp/B0BWJHX8PV,https://m.media-amazon.com/images/I/61S6bASGHNL._AC_UY654_FMwebp_QL65_.jpg,1,$13.89,False,False,True,False,50+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B09QMR387G,Plum Flipper 4G LTE Unlocked Flip Phone ATT Tmobile Speed Talk 2022 Model - Blue,$69.32,,USD,3,251,https://www.amazon.com/dp/B09QMR387G,https://m.media-amazon.com/images/I/810dgGAoxbL._AC_UY654_FMwebp_QL65_.jpg,2,$32.13,False,False,True,False,More Buying Choices,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",True
B097TP2RVF,Panasonic KX-TGM450S + (1) KX-TGMA45S Volume Booster Upto 50 dB Slow Talk Control Noise Reduction Talking Caller ID Amplified Cordless Phone-2 Handset,$279.98,,USD,4.2,54,https://www.amazon.com/dp/B097TP2RVF,https://m.media-amazon.com/images/I/61O+SpO8llS._AC_UY654_FMwebp_QL65_.jpg,4,$189.00,False,False,True,False,More Buying Choices,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B06XPY36TN,TelPal Corded Big Button Telephone for Elderly Caller ID Landline Phones for Seniors Amplified Telefonos Home Phone for Old People with Speaker and Easy to Read Numbers…,$23.99,,USD,3.5,562,https://www.amazon.com/dp/B06XPY36TN,https://m.media-amazon.com/images/I/61fNPXQSSRL._AC_UY654_FMwebp_QL65_.jpg,1,$23.99,False,False,True,False,50+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B07WRM1PFP,"Motorola CD4011 DECT 6.0 Cordless Phone with Answering Machine and Call Block, Silver/Black, 1 Handset",$34.95,$44.95,USD,3.9,2084,https://www.amazon.com/dp/B07WRM1PFP,https://m.media-amazon.com/images/I/71K0gl1soJL._AC_UY654_FMwebp_QL65_.jpg,1,$34.95,False,False,False,False,List: ,FREE delivery Aug 5 - 6 Only 1 left in stock - order soon.,False
B078SPG6C6,"ZTE VZW-Z839PP Blade Vantage 5 16GB 1.1GHz 2GB Prepaid LTE Verizon Smartphone, Black, Carrier Locked to Verizon Prepaid",$41.99,$49.99,USD,3.7,1103,https://www.amazon.com/dp/B078SPG6C6,https://m.media-amazon.com/images/I/71xoO2rGwlL._AC_UY654_FMwebp_QL65_.jpg,1,$41.99,False,False,True,False,List: ,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1 Only 8 left in stock - order soon.",False
B09SGQ36JS,"Tyler Retro Style Landline Phone, Push Button Rotary Look, Large Button Vintage Corded Phone, Power Outage Safe, Redial Button, Old Classic Retro Phone (Retro Blue)",$22.95,,USD,4,51,https://www.amazon.com/dp/B09SGQ36JS,https://m.media-amazon.com/images/I/813v3ZBjqaL._AC_UY654_FMwebp_QL65_.jpg,2,$22.89,False,False,True,False,More Buying Choices,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B0BN2YGPFM,Motorola AT&amp;T XT2163-7 Moto G Go 4G 32GB 6.5&quot; Prepaid Smartphone Phone - Carrier Locked to AT&amp;T,$69.50,,USD,4.2,38,https://www.amazon.com/dp/B0BN2YGPFM,https://m.media-amazon.com/images/I/71CnlBYHpgL._AC_UY654_FMwebp_QL65_.jpg,4,$67.99,False,False,True,False,50+ bought in past month,"FREE delivery Tue, Aug 6 Or fastest delivery Thu, Aug 1 Only 4 left in stock - order soon.",False
B005CH7WKC,"Clarity 53714 DECT 6.0 Amplified Cordless Phone with Digital Answering System, White, One Size",$81.77,$104.99,USD,4.3,129,https://www.amazon.com/dp/B005CH7WKC,https://m.media-amazon.com/images/I/81T1iJD6asL._AC_UY654_FMwebp_QL65_.jpg,1,$81.77,False,False,False,False,List: ,"FREE delivery Aug 5 - 6 Or fastest delivery Tomorrow, Jul 31 Only 13 left in stock - order soon.",False
B09WDSJQTY,"VTECH VS122-16 Retro-Design Cordless Phone: Bluetooth Connect to Cell, Call Blocker, Answering System, Full-Duplex Speakerphone",$49.95,,USD,4.1,242,https://www.amazon.com/dp/B09WDSJQTY,https://m.media-amazon.com/images/I/71ffqEhRmUL._AC_UY654_FMwebp_QL65_.jpg,2,$38.68,False,False,True,False,100+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0D91YRLTK,"C24 Ultra 5G Smartphone, 6+256GB Unlocked Phone,48+108MP Zoom Camera，6800mAh 6.8&quot; HD Screen Unlocked Cell Phone, 6+256GB Android13.0,Face ID/Fingerprint Lock/GPS (Green)",$198.99,,USD,4.8,15,https://www.amazon.com/dp/B0D91YRLTK,https://m.media-amazon.com/images/I/619vXcl8bRL._AC_UY654_FMwebp_QL65_.jpg,1,$198.99,False,False,True,False,,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0CJF5QMXS,"Retro Landline Telephone, Corded Antique Phone Vintage, 1930s Rotary Dial Home Decor Phone, Old Fashion Decorative House Phones for Seniors, Working Basic Rotary Phones for Home/Office/Hotel/School",$42.99,$45.99,USD,4.6,25,https://www.amazon.com/dp/B0CJF5QMXS,https://m.media-amazon.com/images/I/61tPdysE8YL._AC_UY654_FMwebp_QL65_.jpg,1,$42.99,False,False,True,False,List: ,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0CC244BMZ,"Sangyn Landline Phone with Volume Control for Seniors Big Button Lighted Keypad, No AC Power Required, Redial, 110dB Extra Loud Visual Ringer, Corded Home Phone Vintage Wall Phone for House Office",$21.83,,USD,4,56,https://www.amazon.com/dp/B0CC244BMZ,https://m.media-amazon.com/images/I/61iH+k2f+pL._AC_UY654_FMwebp_QL65_.jpg,1,$21.83,False,False,True,False,50+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B0CN7D13DS,"Large Button Phones for Seniors, Land Line Phones for Elderly - Big Button Home Telephone for the Visually Impaired, 110dB+ Amplified Ringer &amp; 90dB+ Handset Volume for the Hearing Impaired House Phone",$29.99,,USD,3.8,25,https://www.amazon.com/dp/B0CN7D13DS,https://m.media-amazon.com/images/I/612Qj9hEJLL._AC_UY654_FMwebp_QL65_.jpg,1,$29.99,False,False,True,False,50+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B0D46HKWNJ,"2024 New Mini Flip Mobile Phone 2 SIM Card Small Display Foldable Cell Phone, Unlocked Flip Phone 2G Flip Cell Phone for Seniors (Blue)",$29.99,,USD,2.4,7,https://www.amazon.com/dp/B0D46HKWNJ,https://m.media-amazon.com/images/I/618twEsW-KL._AC_UY654_FMwebp_QL65_.jpg,1,$29.99,False,False,False,False,,$5.99 delivery Aug 9 - 21,True
B00BXYJCEW,II Black Phone Shoulder Rest | Landline Telephone Accessory (00801M),$10.20,$18.00,USD,4.4,1504,https://www.amazon.com/dp/B00BXYJCEW,https://m.media-amazon.com/images/I/71v8G434LFL._AC_UY654_FMwebp_QL65_.jpg,1,$10.20,False,False,True,False,800+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B07BN983B1,"Mini Smartphone,Child Phone SOYES The World&#x27;s Smallest Cell Phone 2.5 Inch Android Small Phone Quad Core 2G+16G 5.0MP Dual SIM High Definition Mini Phones Unlocked 3G Mobile phone (Black)",$49.99,,USD,3.4,471,https://www.amazon.com/dp/B07BN983B1,https://m.media-amazon.com/images/I/61s0IaMcKtL._AC_UY654_FMwebp_QL65_.jpg,1,$49.99,False,False,True,False,,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0BZJGQZDN,"Tangxi Mini Rugged Cell Phone for Senior, 1.8 Inch Waterproof Drop Proof and Dust Proof Outdoor Mobile Phone, 5800mAh Battery 32MB Unlocked GSM Cell Phone (Red)",$22.62,$32.09,USD,3.3,13,https://www.amazon.com/dp/B0BZJGQZDN,https://m.media-amazon.com/images/I/61eZE8GYRSL._AC_UY654_FMwebp_QL65_.jpg,1,$22.62,False,False,True,False,List: ,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1 Only 16 left in stock - order soon.",False
B0CM6GFC6X,"VRURC Portable Charger with Built-in Cable, 10000mAh 22.5W Fast Charging USB C Battery Pack, Cell Phone Power Bank LED Display for iPhone 15 14 Samsung Galaxy S23 Google Pixel Android Tablet, Black",$32.99,,USD,4.4,621,https://www.amazon.com/dp/B0CM6GFC6X,https://m.media-amazon.com/images/I/71pKKKA4rIL._AC_UY654_FMwebp_QL65_.jpg,1,$32.99,False,False,True,True,1K+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B0D5Y1J331,"BezosMax Mini Smartphone 15MINI 4G Unlocked Small Smartphone with 4GB+128GB, 3.0&quot; HD Screen,2000mAh Battery, Ultra Thin Body, 5MP Camera, Dual SIM-Pink",$89.99,,USD,3.8,52,https://www.amazon.com/dp/B0D5Y1J331,https://m.media-amazon.com/images/I/71VDFaTiIDL._AC_UY654_FMwebp_QL65_.jpg,1,$89.99,False,False,True,False,,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",True
B0CXT8Z6C4,"DOOGEE V MAX 5G Rugged Smartphone, 22000mAh Battery 20(12+8) GB+256GB 120Hz 6.6&quot; FHD+ Display Rugged Phones Unlocked,108MP Main Camera Rugged Cell Phone, Dual Hi-res Speakers,Night Vision,NFC/OTG",$419.99,$459.99,USD,,0,https://www.amazon.com/dp/B0CXT8Z6C4,https://m.media-amazon.com/images/I/71MxNU-hbWL._AC_UY654_FMwebp_QL65_.jpg,1,$419.99,False,False,True,False,List: ,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1 Only 14 left in stock - order soon.",False
B0D5BQYD4B,C23 Ultra Unlocked Cell Phones SmartPhone Android 13 Phones 8+256GB/6.8&quot; HD Screen/Dual SIM/108MP+48MP Camera/6800 mAh/Built-in Pen (Titanium Grey),$189.99,$199.99,USD,5,2,https://www.amazon.com/dp/B0D5BQYD4B,https://m.media-amazon.com/images/I/713GlClmSEL._AC_UY654_FMwebp_QL65_.jpg,1,$189.99,False,False,True,False,List: ,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",True
B0D5GR5L91,X3 2024 New Cheap 4G LTE GSM Unlocked Android Phones 6.0” Cell Phone 3000mAh Android Phone 8MP Smartphone 16GB Dual SIM (for T-Mobile Metro Mint Tello USA Market) Face Unlocked (Black),$59.99,,USD,3,1,https://www.amazon.com/dp/B0D5GR5L91,https://m.media-amazon.com/images/I/61O8pve9uhL._AC_UY654_FMwebp_QL65_.jpg,1,$59.99,False,False,True,False,,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",True
B0BTN17576,Boost Mobile Prepaid 4G LTE Schok Flip Phone (8GB) - Black - Carrier Locked to,$46.95,$49.95,USD,3.6,13,https://www.amazon.com/dp/B0BTN17576,https://m.media-amazon.com/images/I/61PabcGrSVL._AC_UY654_FMwebp_QL65_.jpg,6,$41.95,False,False,True,False,Typical: ,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1 Only 5 left in stock - order soon.",False
B0CVVN2JW4,"A07 Unlock Cell Phone, Android 12 Unlocked Phone, 4500mAh 10W Fast Smartphones, 13MP+8MP, 6.52Inch HD+, 8GB + 128GB/SD 256GB Mobile Phone, Fingerprint/Face ID, 4G Dual SIM Phone - Purple",$88.99,,USD,3.6,7,https://www.amazon.com/dp/B0CVVN2JW4,https://m.media-amazon.com/images/I/61ftCGWjkqL._AC_UY654_FMwebp_QL65_.jpg,1,$88.99,False,False,True,False,,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1 Only 18 left in stock - order soon.",True
B09WPW17VT,Tyler Landline Corded Phone - Big Button for Seniors - Loud Ringer for Hearing Impaired - Wall Mountable - LED Call Light Indicator - Volume Control - Power Outage Safe - Home Phone Black (TBBP6-B),$17.95,,USD,4.1,48,https://www.amazon.com/dp/B09WPW17VT,https://m.media-amazon.com/images/I/813FtSQqPAL._AC_UY654_FMwebp_QL65_.jpg,3,$17.89,False,False,True,False,More Buying Choices,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1 Only 4 left in stock - order soon.",False
B07FCBHK9Y,"Power Gear Telephone Shoulder Rest, Hands Free Phone Conversations, Designed for Comfort, Strong Adhesive, Ergonomic Design, Black, 27636",$9.02,$9.99,USD,4.1,2010,https://www.amazon.com/dp/B07FCBHK9Y,https://m.media-amazon.com/images/I/41EMbk90mmL._AC_UY654_FMwebp_QL65_.jpg,1,$9.02,False,False,True,False,600+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B07FCBHK9Y,"Power Gear Telephone Shoulder Rest, Hands Free Phone Conversations, Designed for Comfort, Strong Adhesive, Ergonomic Design, Black, 27636",$9.02,$9.99,USD,4.1,2010,https://www.amazon.com/dp/B07FCBHK9Y,https://m.media-amazon.com/images/I/41EMbk90mmL._AC_UY654_FMwebp_QL65_.jpg,1,$9.02,False,False,True,False,600+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B000HRX0SA,Clarity Amplified Corded Trimline Phone with Clarity Power Technology (C200),$41.12,,USD,4,483,https://www.amazon.com/dp/B000HRX0SA,https://m.media-amazon.com/images/I/51d0lLTlfQL._AC_UY654_FMwebp_QL65_.jpg,27,$39.68,False,False,False,False,More Buying Choices,"FREE delivery Aug 5 - 6 Or fastest delivery Tomorrow, Jul 31 Only 12 left in stock - order soon.",False
B0CSJTFTH2,mini phone unlocked cellphone 3G mini smartphone android 8.1 world smallest phone 3.0 small smartphone dual Sim cell phones touch screen 2GB Ram 16GB Rom S23Pro mobile phone (Black),$54.00,$59.99,USD,3.1,5,https://www.amazon.com/dp/B0CSJTFTH2,https://m.media-amazon.com/images/I/61zlfDHZeCL._AC_UY654_FMwebp_QL65_.jpg,1,$54.00,False,False,True,False,List: ,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",True
B00627EIS0,Phone Light Flasher &amp; Ringer (1),$20.94,$23.68,USD,4.2,488,https://www.amazon.com/dp/B00627EIS0,https://m.media-amazon.com/images/I/41DIkUjGD4L._AC_UY500_FMwebp_QL65_.jpg,6,$15.06,False,False,True,False,100+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B09YLY4BPR,"Sangyn Vintage Corded Phones for Landline Old Telephone with Mechanical Ringer Receiver Volume Adjustable Retro Analog Desk Phone for Home House School, Red",$35.98,,USD,4.3,157,https://www.amazon.com/dp/B09YLY4BPR,https://m.media-amazon.com/images/I/71KCuX1CYJL._AC_UY654_FMwebp_QL65_.jpg,2,$24.08,False,False,True,False,More Buying Choices,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B00D8HBVSM,Antibacterial Black Phone Shoulder Rest | Landline Telephone Accessory (00601M),$10.50,,USD,4.3,372,https://www.amazon.com/dp/B00D8HBVSM,https://m.media-amazon.com/images/I/71KXsgt0lXL._AC_UY654_FMwebp_QL65_.jpg,8,$9.99,False,False,True,False,More Buying Choices,"FREE delivery Tue, Aug 6 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
